Region,country,Site,Date,KPI Category,Frequency,Completion
LATAM,Colombia,Medelin,2023-11-01 00:00:00,Environment,month,1
LATAM,Colombia,Medelin,2023-11-01 00:00:00,Health & Safety,month,1
LATAM,Colombia,Medelin,2023-12-01 00:00:00,Environment,month,1
LATAM,Colombia,Medelin,2023-12-01 00:00:00,Health & Safety,month,1
LATAM,Colombia,Medelin,2024-01-01 00:00:00,Environment,month,1
LATAM,Colombia,Medelin,2024-01-01 00:00:00,Environment,quarter,1
LATAM,Colombia,Medelin,2024-01-01 00:00:00,Health & Safety,month,1
LATAM,Colombia,Medelin,2024-01-01 00:00:00,Social,quarter,0
LATAM,Colombia,Medelin,2024-02-01 00:00:00,Environment,month,1
LATAM,Colombia,Medelin,2024-02-01 00:00:00,Health & Safety,month,1
LATAM,Colombia,Medelin,2024-03-01 00:00:00,Environment,month,1
LATAM,Colombia,Medelin,2024-03-01 00:00:00,Health & Safety,month,1
LATAM,Colombia,Medelin,2024-04-01 00:00:00,Environment,month,1
LATAM,Colombia,Medelin,2024-04-01 00:00:00,Environment,quarter,1
LATAM,Colombia,Medelin,2024-04-01 00:00:00,Health & Safety,month,1
LATAM,Colombia,Medelin,2024-04-01 00:00:00,Social,quarter,0
LATAM,Colombia,Medelin,2024-05-01 00:00:00,Environment,month,1
LATAM,Colombia,Medelin,2024-05-01 00:00:00,Health & Safety,month,1
LATAM,Colombia,Medelin,2024-06-01 00:00:00,Environment,month,1
LATAM,Colombia,Medelin,2024-06-01 00:00:00,Health & Safety,month,1
LATAM,Colombia,Medelin,2024-07-01 00:00:00,Environment,month,1
LATAM,Colombia,Medelin,2024-07-01 00:00:00,Environment,quarter,1
LATAM,Colombia,Medelin,2024-07-01 00:00:00,Health & Safety,month,1
LATAM,Colombia,Medelin,2024-07-01 00:00:00,Social,quarter,0
LATAM,Colombia,Medelin,2024-08-01 00:00:00,Environment,month,0
LATAM,Colombia,Medelin,2024-08-01 00:00:00,Health & Safety,month,0
LATAM,Colombia,Medelin,2024-09-01 00:00:00,Environment,month,0
LATAM,Colombia,Medelin,2024-09-01 00:00:00,Health & Safety,month,0
LATAM,Colombia,Medelin,2024-10-01 00:00:00,Environment,month,0
LATAM,Colombia,Medelin,2024-10-01 00:00:00,Health & Safety,month,0
LATAM,Mexico,Mexico DF,2023-01-01 00:00:00,Environment,annual,1
LATAM,Mexico,Mexico DF,2023-01-01 00:00:00,Environment,month,1
LATAM,Mexico,Mexico DF,2023-01-01 00:00:00,Environment,quarter,1
LATAM,Mexico,Mexico DF,2023-01-01 00:00:00,Health & Safety,month,1
LATAM,Mexico,Mexico DF,2023-01-01 00:00:00,Social,annual,0
LATAM,Mexico,Mexico DF,2023-01-01 00:00:00,Social,quarter,1
LATAM,Mexico,Mexico DF,2023-02-01 00:00:00,Environment,month,1
LATAM,Mexico,Mexico DF,2023-02-01 00:00:00,Health & Safety,month,1
LATAM,Mexico,Mexico DF,2023-03-01 00:00:00,Environment,month,1
LATAM,Mexico,Mexico DF,2023-03-01 00:00:00,Health & Safety,month,1
LATAM,Mexico,Mexico DF,2023-04-01 00:00:00,Environment,month,1
LATAM,Mexico,Mexico DF,2023-04-01 00:00:00,Environment,quarter,1
LATAM,Mexico,Mexico DF,2023-04-01 00:00:00,Health & Safety,month,1
LATAM,Mexico,Mexico DF,2023-04-01 00:00:00,Social,quarter,1
LATAM,Mexico,Mexico DF,2023-05-01 00:00:00,Environment,month,1
LATAM,Mexico,Mexico DF,2023-05-01 00:00:00,Health & Safety,month,1
LATAM,Mexico,Mexico DF,2023-06-01 00:00:00,Environment,month,1
LATAM,Mexico,Mexico DF,2023-06-01 00:00:00,Health & Safety,month,1
LATAM,Mexico,Mexico DF,2023-07-01 00:00:00,Environment,month,1
LATAM,Mexico,Mexico DF,2023-07-01 00:00:00,Environment,quarter,1
LATAM,Mexico,Mexico DF,2023-07-01 00:00:00,Health & Safety,month,1
LATAM,Mexico,Mexico DF,2023-07-01 00:00:00,Social,quarter,1
LATAM,Mexico,Mexico DF,2023-08-01 00:00:00,Environment,month,1
LATAM,Mexico,Mexico DF,2023-08-01 00:00:00,Health & Safety,month,1
LATAM,Mexico,Mexico DF,2023-09-01 00:00:00,Environment,month,1
LATAM,Mexico,Mexico DF,2023-09-01 00:00:00,Health & Safety,month,1
LATAM,Mexico,Mexico DF,2023-10-01 00:00:00,Environment,month,1
LATAM,Mexico,Mexico DF,2023-10-01 00:00:00,Environment,quarter,1
LATAM,Mexico,Mexico DF,2023-10-01 00:00:00,Health & Safety,month,1
LATAM,Mexico,Mexico DF,2023-10-01 00:00:00,Social,quarter,1
LATAM,Mexico,Mexico DF,2023-11-01 00:00:00,Environment,month,1
LATAM,Mexico,Mexico DF,2023-11-01 00:00:00,Health & Safety,month,1
LATAM,Mexico,Mexico DF,2023-12-01 00:00:00,Environment,month,1
LATAM,Mexico,Mexico DF,2023-12-01 00:00:00,Health & Safety,month,1
LATAM,Mexico,Mexico DF,2024-01-01 00:00:00,Environment,month,1
LATAM,Mexico,Mexico DF,2024-01-01 00:00:00,Environment,quarter,1
LATAM,Mexico,Mexico DF,2024-01-01 00:00:00,Health & Safety,month,1
LATAM,Mexico,Mexico DF,2024-01-01 00:00:00,Social,quarter,1
LATAM,Mexico,Mexico DF,2024-02-01 00:00:00,Environment,month,1
LATAM,Mexico,Mexico DF,2024-02-01 00:00:00,Health & Safety,month,1
LATAM,Mexico,Mexico DF,2024-03-01 00:00:00,Environment,month,1
LATAM,Mexico,Mexico DF,2024-03-01 00:00:00,Health & Safety,month,1
LATAM,Mexico,Mexico DF,2024-04-01 00:00:00,Environment,month,1
LATAM,Mexico,Mexico DF,2024-04-01 00:00:00,Environment,quarter,1
LATAM,Mexico,Mexico DF,2024-04-01 00:00:00,Health & Safety,month,1
LATAM,Mexico,Mexico DF,2024-04-01 00:00:00,Social,quarter,1
LATAM,Mexico,Mexico DF,2024-05-01 00:00:00,Environment,month,1
LATAM,Mexico,Mexico DF,2024-05-01 00:00:00,Health & Safety,month,1
LATAM,Mexico,Mexico DF,2024-06-01 00:00:00,Environment,month,1
LATAM,Mexico,Mexico DF,2024-06-01 00:00:00,Health & Safety,month,1
LATAM,Mexico,Mexico DF,2024-07-01 00:00:00,Environment,month,1
LATAM,Mexico,Mexico DF,2024-07-01 00:00:00,Environment,quarter,1
LATAM,Mexico,Mexico DF,2024-07-01 00:00:00,Health & Safety,month,1
LATAM,Mexico,Mexico DF,2024-07-01 00:00:00,Social,quarter,1
LATAM,Mexico,Mexico DF,2024-08-01 00:00:00,Environment,month,1
LATAM,Mexico,Mexico DF,2024-08-01 00:00:00,Health & Safety,month,1
LATAM,Mexico,Mexico DF,2024-09-01 00:00:00,Environment,month,1
LATAM,Mexico,Mexico DF,2024-09-01 00:00:00,Health & Safety,month,1
LATAM,Mexico,Mexico DF,2024-10-01 00:00:00,Environment,month,0
LATAM,Mexico,Mexico DF,2024-10-01 00:00:00,Health & Safety,month,0
LATAM,Mexico,Mexico SC,2023-01-01 00:00:00,Environment,annual,1
LATAM,Mexico,Mexico SC,2023-01-01 00:00:00,Environment,month,1
LATAM,Mexico,Mexico SC,2023-01-01 00:00:00,Environment,quarter,1
LATAM,Mexico,Mexico SC,2023-01-01 00:00:00,Health & Safety,month,1
LATAM,Mexico,Mexico SC,2023-01-01 00:00:00,Social,annual,0
LATAM,Mexico,Mexico SC,2023-01-01 00:00:00,Social,quarter,1
LATAM,Mexico,Mexico SC,2023-02-01 00:00:00,Environment,month,1
LATAM,Mexico,Mexico SC,2023-02-01 00:00:00,Health & Safety,month,1
LATAM,Mexico,Mexico SC,2023-03-01 00:00:00,Environment,month,1
LATAM,Mexico,Mexico SC,2023-03-01 00:00:00,Health & Safety,month,1
LATAM,Mexico,Mexico SC,2023-04-01 00:00:00,Environment,month,1
LATAM,Mexico,Mexico SC,2023-04-01 00:00:00,Environment,quarter,1
LATAM,Mexico,Mexico SC,2023-04-01 00:00:00,Health & Safety,month,1
LATAM,Mexico,Mexico SC,2023-04-01 00:00:00,Social,quarter,1
LATAM,Mexico,Mexico SC,2023-05-01 00:00:00,Environment,month,1
LATAM,Mexico,Mexico SC,2023-05-01 00:00:00,Health & Safety,month,1
LATAM,Mexico,Mexico SC,2023-06-01 00:00:00,Environment,month,1
LATAM,Mexico,Mexico SC,2023-06-01 00:00:00,Health & Safety,month,1
LATAM,Mexico,Mexico SC,2023-07-01 00:00:00,Environment,month,1
LATAM,Mexico,Mexico SC,2023-07-01 00:00:00,Environment,quarter,1
LATAM,Mexico,Mexico SC,2023-07-01 00:00:00,Health & Safety,month,1
LATAM,Mexico,Mexico SC,2023-07-01 00:00:00,Social,quarter,1
LATAM,Mexico,Mexico SC,2023-08-01 00:00:00,Environment,month,1
LATAM,Mexico,Mexico SC,2023-08-01 00:00:00,Health & Safety,month,1
LATAM,Mexico,Mexico SC,2023-09-01 00:00:00,Environment,month,1
LATAM,Mexico,Mexico SC,2023-09-01 00:00:00,Health & Safety,month,1
LATAM,Mexico,Mexico SC,2023-10-01 00:00:00,Environment,month,1
LATAM,Mexico,Mexico SC,2023-10-01 00:00:00,Environment,quarter,1
LATAM,Mexico,Mexico SC,2023-10-01 00:00:00,Health & Safety,month,1
LATAM,Mexico,Mexico SC,2023-10-01 00:00:00,Social,quarter,1
LATAM,Mexico,Mexico SC,2023-11-01 00:00:00,Environment,month,1
LATAM,Mexico,Mexico SC,2023-11-01 00:00:00,Health & Safety,month,1
LATAM,Mexico,Mexico SC,2023-12-01 00:00:00,Environment,month,1
LATAM,Mexico,Mexico SC,2023-12-01 00:00:00,Health & Safety,month,1
LATAM,Mexico,Mexico SC,2024-01-01 00:00:00,Environment,month,1
LATAM,Mexico,Mexico SC,2024-01-01 00:00:00,Environment,quarter,1
LATAM,Mexico,Mexico SC,2024-01-01 00:00:00,Health & Safety,month,1
LATAM,Mexico,Mexico SC,2024-01-01 00:00:00,Social,quarter,1
LATAM,Mexico,Mexico SC,2024-02-01 00:00:00,Environment,month,1
LATAM,Mexico,Mexico SC,2024-02-01 00:00:00,Health & Safety,month,1
LATAM,Mexico,Mexico SC,2024-03-01 00:00:00,Environment,month,1
LATAM,Mexico,Mexico SC,2024-03-01 00:00:00,Health & Safety,month,1
LATAM,Mexico,Mexico SC,2024-04-01 00:00:00,Environment,month,1
LATAM,Mexico,Mexico SC,2024-04-01 00:00:00,Environment,quarter,1
LATAM,Mexico,Mexico SC,2024-04-01 00:00:00,Health & Safety,month,1
LATAM,Mexico,Mexico SC,2024-04-01 00:00:00,Social,quarter,1
LATAM,Mexico,Mexico SC,2024-05-01 00:00:00,Environment,month,1
LATAM,Mexico,Mexico SC,2024-05-01 00:00:00,Health & Safety,month,1
LATAM,Mexico,Mexico SC,2024-06-01 00:00:00,Environment,month,1
LATAM,Mexico,Mexico SC,2024-06-01 00:00:00,Health & Safety,month,1
LATAM,Mexico,Mexico SC,2024-07-01 00:00:00,Environment,month,1
LATAM,Mexico,Mexico SC,2024-07-01 00:00:00,Environment,quarter,1
LATAM,Mexico,Mexico SC,2024-07-01 00:00:00,Health & Safety,month,1
LATAM,Mexico,Mexico SC,2024-07-01 00:00:00,Social,quarter,0
LATAM,Mexico,Mexico SC,2024-08-01 00:00:00,Environment,month,1
LATAM,Mexico,Mexico SC,2024-08-01 00:00:00,Health & Safety,month,1
LATAM,Mexico,Mexico SC,2024-09-01 00:00:00,Environment,month,1
LATAM,Mexico,Mexico SC,2024-09-01 00:00:00,Health & Safety,month,1
LATAM,Mexico,Mexico SC,2024-10-01 00:00:00,Environment,month,1
LATAM,Mexico,Mexico SC,2024-10-01 00:00:00,Health & Safety,month,1
Europe,France,Meyreuil,2023-01-01 00:00:00,Environment,annual,1
Europe,France,Meyreuil,2023-01-01 00:00:00,Environment,month,1
Europe,France,Meyreuil,2023-01-01 00:00:00,Environment,quarter,1
Europe,France,Meyreuil,2023-01-01 00:00:00,Health & Safety,month,1
Europe,France,Meyreuil,2023-01-01 00:00:00,Social,annual,1
Europe,France,Meyreuil,2023-01-01 00:00:00,Social,quarter,1
Europe,France,Meyreuil,2023-02-01 00:00:00,Environment,month,1
Europe,France,Meyreuil,2023-02-01 00:00:00,Health & Safety,month,1
Europe,France,Meyreuil,2023-03-01 00:00:00,Environment,month,1
Europe,France,Meyreuil,2023-03-01 00:00:00,Health & Safety,month,1
Europe,France,Meyreuil,2023-04-01 00:00:00,Environment,month,1
Europe,France,Meyreuil,2023-04-01 00:00:00,Environment,quarter,1
Europe,France,Meyreuil,2023-04-01 00:00:00,Health & Safety,month,1
Europe,France,Meyreuil,2023-04-01 00:00:00,Social,quarter,1
Europe,France,Meyreuil,2023-05-01 00:00:00,Environment,month,1
Europe,France,Meyreuil,2023-05-01 00:00:00,Health & Safety,month,1
Europe,France,Meyreuil,2023-06-01 00:00:00,Environment,month,1
Europe,France,Meyreuil,2023-06-01 00:00:00,Health & Safety,month,1
Europe,France,Meyreuil,2023-07-01 00:00:00,Environment,month,1
Europe,France,Meyreuil,2023-07-01 00:00:00,Environment,quarter,1
Europe,France,Meyreuil,2023-07-01 00:00:00,Health & Safety,month,1
Europe,France,Meyreuil,2023-07-01 00:00:00,Social,quarter,1
Europe,France,Meyreuil,2023-08-01 00:00:00,Environment,month,1
Europe,France,Meyreuil,2023-08-01 00:00:00,Health & Safety,month,1
Europe,France,Meyreuil,2023-09-01 00:00:00,Environment,month,1
Europe,France,Meyreuil,2023-09-01 00:00:00,Health & Safety,month,1
Europe,France,Meyreuil,2023-10-01 00:00:00,Environment,month,1
Europe,France,Meyreuil,2023-10-01 00:00:00,Environment,quarter,1
Europe,France,Meyreuil,2023-10-01 00:00:00,Health & Safety,month,1
Europe,France,Meyreuil,2023-10-01 00:00:00,Social,quarter,1
Europe,France,Meyreuil,2023-11-01 00:00:00,Environment,month,1
Europe,France,Meyreuil,2023-11-01 00:00:00,Health & Safety,month,1
Europe,France,Meyreuil,2023-12-01 00:00:00,Environment,month,1
Europe,France,Meyreuil,2023-12-01 00:00:00,Health & Safety,month,1
Europe,France,Meyreuil,2024-01-01 00:00:00,Environment,month,1
Europe,France,Meyreuil,2024-01-01 00:00:00,Environment,quarter,1
Europe,France,Meyreuil,2024-01-01 00:00:00,Health & Safety,month,1
Europe,France,Meyreuil,2024-01-01 00:00:00,Social,quarter,1
Europe,France,Meyreuil,2024-02-01 00:00:00,Environment,month,1
Europe,France,Meyreuil,2024-02-01 00:00:00,Health & Safety,month,1
Europe,France,Meyreuil,2024-03-01 00:00:00,Environment,month,1
Europe,France,Meyreuil,2024-03-01 00:00:00,Health & Safety,month,1
Europe,France,Meyreuil,2024-04-01 00:00:00,Environment,month,1
Europe,France,Meyreuil,2024-04-01 00:00:00,Environment,quarter,1
Europe,France,Meyreuil,2024-04-01 00:00:00,Health & Safety,month,1
Europe,France,Meyreuil,2024-04-01 00:00:00,Social,quarter,1
Europe,France,Meyreuil,2024-05-01 00:00:00,Environment,month,1
Europe,France,Meyreuil,2024-05-01 00:00:00,Health & Safety,month,1
Europe,France,Meyreuil,2024-06-01 00:00:00,Environment,month,1
Europe,France,Meyreuil,2024-06-01 00:00:00,Health & Safety,month,1
Europe,France,Meyreuil,2024-07-01 00:00:00,Environment,month,1
Europe,France,Meyreuil,2024-07-01 00:00:00,Environment,quarter,1
Europe,France,Meyreuil,2024-07-01 00:00:00,Health & Safety,month,1
Europe,France,Meyreuil,2024-07-01 00:00:00,Social,quarter,1
Europe,France,Meyreuil,2024-08-01 00:00:00,Environment,month,1
Europe,France,Meyreuil,2024-08-01 00:00:00,Health & Safety,month,1
Europe,France,Meyreuil,2024-09-01 00:00:00,Environment,month,1
Europe,France,Meyreuil,2024-09-01 00:00:00,Health & Safety,month,1
Europe,France,Meyreuil,2024-10-01 00:00:00,Environment,month,1
Europe,France,Meyreuil,2024-10-01 00:00:00,Health & Safety,month,1
Europe,Italy,Milan,2023-01-01 00:00:00,Environment,annual,1
Europe,Italy,Milan,2023-01-01 00:00:00,Environment,month,1
Europe,Italy,Milan,2023-01-01 00:00:00,Environment,quarter,1
Europe,Italy,Milan,2023-01-01 00:00:00,Health & Safety,month,1
Europe,Italy,Milan,2023-01-01 00:00:00,Social,annual,1
Europe,Italy,Milan,2023-01-01 00:00:00,Social,quarter,1
Europe,Italy,Milan,2023-02-01 00:00:00,Environment,month,1
Europe,Italy,Milan,2023-02-01 00:00:00,Health & Safety,month,1
Europe,Italy,Milan,2023-03-01 00:00:00,Environment,month,1
Europe,Italy,Milan,2023-03-01 00:00:00,Health & Safety,month,1
Europe,Italy,Milan,2023-04-01 00:00:00,Environment,month,1
Europe,Italy,Milan,2023-04-01 00:00:00,Environment,quarter,1
Europe,Italy,Milan,2023-04-01 00:00:00,Health & Safety,month,1
Europe,Italy,Milan,2023-04-01 00:00:00,Social,quarter,1
Europe,Italy,Milan,2023-05-01 00:00:00,Environment,month,1
Europe,Italy,Milan,2023-05-01 00:00:00,Health & Safety,month,1
Europe,Italy,Milan,2023-06-01 00:00:00,Environment,month,1
Europe,Italy,Milan,2023-06-01 00:00:00,Health & Safety,month,1
Europe,Italy,Milan,2023-07-01 00:00:00,Environment,month,1
Europe,Italy,Milan,2023-07-01 00:00:00,Environment,quarter,1
Europe,Italy,Milan,2023-07-01 00:00:00,Health & Safety,month,1
Europe,Italy,Milan,2023-07-01 00:00:00,Social,quarter,1
Europe,Italy,Milan,2023-08-01 00:00:00,Environment,month,1
Europe,Italy,Milan,2023-08-01 00:00:00,Health & Safety,month,1
Europe,Italy,Milan,2023-09-01 00:00:00,Environment,month,1
Europe,Italy,Milan,2023-09-01 00:00:00,Health & Safety,month,1
Europe,Italy,Milan,2023-10-01 00:00:00,Environment,month,1
Europe,Italy,Milan,2023-10-01 00:00:00,Environment,quarter,1
Europe,Italy,Milan,2023-10-01 00:00:00,Health & Safety,month,1
Europe,Italy,Milan,2023-10-01 00:00:00,Social,quarter,1
Europe,Italy,Milan,2023-11-01 00:00:00,Environment,month,1
Europe,Italy,Milan,2023-11-01 00:00:00,Health & Safety,month,1
Europe,Italy,Milan,2023-12-01 00:00:00,Environment,month,1
Europe,Italy,Milan,2023-12-01 00:00:00,Health & Safety,month,1
Europe,Italy,Milan,2024-01-01 00:00:00,Environment,month,1
Europe,Italy,Milan,2024-01-01 00:00:00,Environment,quarter,1
Europe,Italy,Milan,2024-01-01 00:00:00,Health & Safety,month,1
Europe,Italy,Milan,2024-01-01 00:00:00,Social,quarter,1
Europe,Italy,Milan,2024-02-01 00:00:00,Environment,month,1
Europe,Italy,Milan,2024-02-01 00:00:00,Health & Safety,month,1
Europe,Italy,Milan,2024-03-01 00:00:00,Environment,month,1
Europe,Italy,Milan,2024-03-01 00:00:00,Health & Safety,month,1
Europe,Italy,Milan,2024-04-01 00:00:00,Environment,month,1
Europe,Italy,Milan,2024-04-01 00:00:00,Environment,quarter,1
Europe,Italy,Milan,2024-04-01 00:00:00,Health & Safety,month,1
Europe,Italy,Milan,2024-04-01 00:00:00,Social,quarter,1
Europe,Italy,Milan,2024-05-01 00:00:00,Environment,month,1
Europe,Italy,Milan,2024-05-01 00:00:00,Health & Safety,month,1
Europe,Italy,Milan,2024-06-01 00:00:00,Environment,month,1
Europe,Italy,Milan,2024-06-01 00:00:00,Health & Safety,month,1
Europe,Italy,Milan,2024-07-01 00:00:00,Environment,month,1
Europe,Italy,Milan,2024-07-01 00:00:00,Environment,quarter,1
Europe,Italy,Milan,2024-07-01 00:00:00,Health & Safety,month,1
Europe,Italy,Milan,2024-07-01 00:00:00,Social,quarter,1
Europe,Italy,Milan,2024-08-01 00:00:00,Environment,month,1
Europe,Italy,Milan,2024-08-01 00:00:00,Health & Safety,month,1
Europe,Italy,Milan,2024-09-01 00:00:00,Environment,month,0
Europe,Italy,Milan,2024-09-01 00:00:00,Health & Safety,month,1
Europe,Italy,Milan,2024-10-01 00:00:00,Environment,month,0
Europe,Italy,Milan,2024-10-01 00:00:00,Health & Safety,month,0
APAC,India,Noida Biometric,2023-01-01 00:00:00,Environment,annual,1
APAC,India,Noida Biometric,2023-01-01 00:00:00,Environment,month,1
APAC,India,Noida Biometric,2023-01-01 00:00:00,Environment,quarter,1
APAC,India,Noida Biometric,2023-01-01 00:00:00,Health & Safety,month,1
APAC,India,Noida Biometric,2023-01-01 00:00:00,Social,annual,1
APAC,India,Noida Biometric,2023-01-01 00:00:00,Social,quarter,1
APAC,India,Noida Biometric,2023-02-01 00:00:00,Environment,month,1
APAC,India,Noida Biometric,2023-02-01 00:00:00,Health & Safety,month,1
APAC,India,Noida Biometric,2023-03-01 00:00:00,Environment,month,1
APAC,India,Noida Biometric,2023-03-01 00:00:00,Health & Safety,month,1
APAC,India,Noida Biometric,2023-04-01 00:00:00,Environment,month,1
APAC,India,Noida Biometric,2023-04-01 00:00:00,Environment,quarter,1
APAC,India,Noida Biometric,2023-04-01 00:00:00,Health & Safety,month,1
APAC,India,Noida Biometric,2023-04-01 00:00:00,Social,quarter,1
APAC,India,Noida Biometric,2023-05-01 00:00:00,Environment,month,1
APAC,India,Noida Biometric,2023-05-01 00:00:00,Health & Safety,month,1
APAC,India,Noida Biometric,2023-06-01 00:00:00,Environment,month,1
APAC,India,Noida Biometric,2023-06-01 00:00:00,Health & Safety,month,1
APAC,India,Noida Biometric,2023-07-01 00:00:00,Environment,month,1
APAC,India,Noida Biometric,2023-07-01 00:00:00,Environment,quarter,1
APAC,India,Noida Biometric,2023-07-01 00:00:00,Health & Safety,month,1
APAC,India,Noida Biometric,2023-07-01 00:00:00,Social,quarter,1
APAC,India,Noida Biometric,2023-08-01 00:00:00,Environment,month,1
APAC,India,Noida Biometric,2023-08-01 00:00:00,Health & Safety,month,1
APAC,India,Noida Biometric,2023-09-01 00:00:00,Environment,month,1
APAC,India,Noida Biometric,2023-09-01 00:00:00,Health & Safety,month,1
APAC,India,Noida Biometric,2023-10-01 00:00:00,Environment,month,1
APAC,India,Noida Biometric,2023-10-01 00:00:00,Environment,quarter,1
APAC,India,Noida Biometric,2023-10-01 00:00:00,Health & Safety,month,1
APAC,India,Noida Biometric,2023-10-01 00:00:00,Social,quarter,1
APAC,India,Noida Biometric,2023-11-01 00:00:00,Environment,month,1
APAC,India,Noida Biometric,2023-11-01 00:00:00,Health & Safety,month,1
APAC,India,Noida Biometric,2023-12-01 00:00:00,Environment,month,1
APAC,India,Noida Biometric,2023-12-01 00:00:00,Health & Safety,month,1
APAC,India,Noida Biometric,2024-01-01 00:00:00,Environment,month,1
APAC,India,Noida Biometric,2024-01-01 00:00:00,Environment,quarter,1
APAC,India,Noida Biometric,2024-01-01 00:00:00,Health & Safety,month,1
APAC,India,Noida Biometric,2024-01-01 00:00:00,Social,quarter,1
APAC,India,Noida Biometric,2024-02-01 00:00:00,Environment,month,1
APAC,India,Noida Biometric,2024-02-01 00:00:00,Health & Safety,month,1
APAC,India,Noida Biometric,2024-03-01 00:00:00,Environment,month,1
APAC,India,Noida Biometric,2024-03-01 00:00:00,Health & Safety,month,1
APAC,India,Noida Biometric,2024-04-01 00:00:00,Environment,month,1
APAC,India,Noida Biometric,2024-04-01 00:00:00,Environment,quarter,1
APAC,India,Noida Biometric,2024-04-01 00:00:00,Health & Safety,month,1
APAC,India,Noida Biometric,2024-04-01 00:00:00,Social,quarter,1
APAC,India,Noida Biometric,2024-05-01 00:00:00,Environment,month,1
APAC,India,Noida Biometric,2024-05-01 00:00:00,Health & Safety,month,1
APAC,India,Noida Biometric,2024-06-01 00:00:00,Environment,month,1
APAC,India,Noida Biometric,2024-06-01 00:00:00,Health & Safety,month,1
APAC,India,Noida Biometric,2024-07-01 00:00:00,Environment,month,1
APAC,India,Noida Biometric,2024-07-01 00:00:00,Environment,quarter,1
APAC,India,Noida Biometric,2024-07-01 00:00:00,Health & Safety,month,1
APAC,India,Noida Biometric,2024-07-01 00:00:00,Social,quarter,0
APAC,India,Noida Biometric,2024-08-01 00:00:00,Environment,month,1
APAC,India,Noida Biometric,2024-08-01 00:00:00,Health & Safety,month,1
APAC,India,Noida Biometric,2024-09-01 00:00:00,Environment,month,1
APAC,India,Noida Biometric,2024-09-01 00:00:00,Health & Safety,month,1
APAC,India,Noida Biometric,2024-10-01 00:00:00,Environment,month,0
APAC,India,Noida Biometric,2024-10-01 00:00:00,Health & Safety,month,0
APAC,India,Noida Factory,2023-01-01 00:00:00,Environment,annual,0
APAC,India,Noida Factory,2023-01-01 00:00:00,Environment,month,1
APAC,India,Noida Factory,2023-01-01 00:00:00,Health & Safety,month,1
APAC,India,Noida Factory,2023-01-01 00:00:00,Social,annual,1
APAC,India,Noida Factory,2023-01-01 00:00:00,Social,quarter,1
APAC,India,Noida Factory,2023-02-01 00:00:00,Environment,month,1
APAC,India,Noida Factory,2023-02-01 00:00:00,Health & Safety,month,1
APAC,India,Noida Factory,2023-03-01 00:00:00,Environment,month,1
APAC,India,Noida Factory,2023-03-01 00:00:00,Health & Safety,month,1
APAC,India,Noida Factory,2023-04-01 00:00:00,Environment,month,1
APAC,India,Noida Factory,2023-04-01 00:00:00,Health & Safety,month,0
APAC,India,Noida Factory,2023-04-01 00:00:00,Social,quarter,1
APAC,India,Noida Factory,2023-05-01 00:00:00,Environment,month,1
APAC,India,Noida Factory,2023-05-01 00:00:00,Health & Safety,month,0
APAC,India,Noida Factory,2023-06-01 00:00:00,Environment,month,1
APAC,India,Noida Factory,2023-06-01 00:00:00,Health & Safety,month,0
APAC,India,Noida Factory,2023-07-01 00:00:00,Environment,month,1
APAC,India,Noida Factory,2023-07-01 00:00:00,Social,quarter,1
APAC,India,Noida Factory,2023-08-01 00:00:00,Environment,month,1
APAC,India,Noida Factory,2023-08-01 00:00:00,Health & Safety,month,0
APAC,India,Noida Factory,2023-09-01 00:00:00,Environment,month,1
APAC,India,Noida Factory,2023-09-01 00:00:00,Health & Safety,month,0
APAC,India,Noida Factory,2023-10-01 00:00:00,Environment,month,1
APAC,India,Noida Factory,2023-10-01 00:00:00,Health & Safety,month,0
APAC,India,Noida Factory,2023-10-01 00:00:00,Social,quarter,1
APAC,India,Noida Factory,2023-11-01 00:00:00,Environment,month,1
APAC,India,Noida Factory,2023-11-01 00:00:00,Health & Safety,month,0
APAC,India,Noida Factory,2023-12-01 00:00:00,Environment,month,1
APAC,India,Noida Factory,2023-12-01 00:00:00,Health & Safety,month,0
APAC,India,Noida Factory,2024-01-01 00:00:00,Environment,month,1
APAC,India,Noida Factory,2024-01-01 00:00:00,Health & Safety,month,0
APAC,India,Noida Factory,2024-01-01 00:00:00,Social,quarter,1
APAC,India,Noida Factory,2024-02-01 00:00:00,Environment,month,1
APAC,India,Noida Factory,2024-03-01 00:00:00,Environment,month,1
APAC,India,Noida Factory,2024-03-01 00:00:00,Health & Safety,month,0
APAC,India,Noida Factory,2024-04-01 00:00:00,Environment,month,1
APAC,India,Noida Factory,2024-04-01 00:00:00,Health & Safety,month,0
APAC,India,Noida Factory,2024-04-01 00:00:00,Social,quarter,1
APAC,India,Noida Factory,2024-05-01 00:00:00,Environment,month,1
APAC,India,Noida Factory,2024-05-01 00:00:00,Health & Safety,month,0
APAC,India,Noida Factory,2024-06-01 00:00:00,Environment,month,1
APAC,India,Noida Factory,2024-06-01 00:00:00,Health & Safety,month,0
APAC,India,Noida Factory,2024-07-01 00:00:00,Environment,month,1
APAC,India,Noida Factory,2024-07-01 00:00:00,Health & Safety,month,0
APAC,India,Noida Factory,2024-07-01 00:00:00,Social,quarter,0
APAC,India,Noida Factory,2024-08-01 00:00:00,Environment,month,1
APAC,India,Noida Factory,2024-08-01 00:00:00,Health & Safety,month,0
APAC,India,Noida Factory,2024-09-01 00:00:00,Environment,month,1
